time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-08T15:14:36.580Z,38.1758,-117.8127,8.5,1.7,ml,21,74.86,0.026,0.18,nn,nn00782299,2020-11-08T16:31:15.611Z,"35 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-11-08T14:54:33.580Z,44.7225,-111.1885,8.63,0.09,md,9,99,0.02882,0.12,uu,uu60417622,2020-11-09T15:13:29.660Z,"5 km S of Hebgen Lake Estates, Montana",earthquake,0.57,1.47,0.192,5,reviewed,uu,uu
2020-11-08T14:50:39.060Z,38.8300018,-122.80867,0.71,0.88,md,6,147,0.006688,0.02,nc,nc73479431,2020-11-08T15:09:08.704Z,"7km NW of The Geysers, CA",earthquake,0.45,1.23,,1,automatic,nc,nc
2020-11-08T14:41:13.203Z,27.13,53.5063,10,4.3,mb,,77,3.259,0.67,us,us7000cc4z,2020-11-08T17:14:15.040Z,"77 km SE of Mohr, Iran",earthquake,5.9,1.9,0.107,25,reviewed,us,us
2020-11-08T14:38:02.640Z,39.3675003,-122.9085007,6.34,2.1,md,18,108,0.2327,0.07,nc,nc73479426,2020-11-08T15:42:04.884Z,"6km SE of Lake Pillsbury, CA",earthquake,0.31,1.49,0.12,12,automatic,nc,nc
2020-11-08T14:21:35.790Z,19.1860008239746,-155.453338623047,33.25,1.79999995,md,19,206,,0.159999996,hv,hv72222197,2020-11-08T14:24:43.230Z,"3 km SE of Pāhala, Hawaii",earthquake,0.91,1.22000003,0.720000029,3,automatic,hv,hv
2020-11-08T14:20:04.904Z,60.8698,-150.9301,31.6,1.8,ml,,,,0.74,ak,ak020edvnzqk,2020-11-08T14:26:44.702Z,"14 km WSW of Point Possession, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-08T14:17:46.170Z,33.3258333,-116.1806667,11.42,1.72,ml,79,40,0.1139,0.2,ci,ci39460287,2020-11-09T22:04:30.280Z,"17km SSW of Oasis, CA",earthquake,0.14,0.37,0.161,60,reviewed,ci,ci
2020-11-08T14:16:02.420Z,38.129,-117.909,14.1,0.8,ml,12,107.2,0.028,0.05,nn,nn00782298,2020-11-08T15:15:20.373Z,"33 km SSE of Mina, Nevada",earthquake,,2.3,,,automatic,nn,nn
2020-11-08T14:14:39.790Z,17.8523,-66.8651,11,2.88,md,21,235,0.1236,0.14,pr,pr2020313010,2020-11-08T15:02:49.166Z,"13 km SSE of Guánica, Puerto Rico",earthquake,0.61,0.48,0.15,19,reviewed,pr,pr
2020-11-08T14:10:19.044Z,59.4814,-136.0995,16,1.7,ml,,,,1.01,ak,ak020edvlvmm,2020-11-08T22:13:04.397Z,"5 km S of Mosquito Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-08T14:10:06.655Z,41.5069,-70.9384,10,3.6,mwr,,178,0.225,0.57,us,us7000cc4d,2020-11-11T00:30:06.721Z,"11 km S of Bliss Corner, Massachusetts",earthquake,3.8,2,0.05,38,reviewed,us,us
2020-11-08T14:06:44.310Z,17.88,-66.868,11,2.7,md,20,236,0.0958,0.14,pr,pr2020313011,2020-11-08T15:33:30.126Z,"10 km SSE of Guánica, Puerto Rico",earthquake,0.48,0.6,0.09,13,reviewed,pr,pr
2020-11-08T14:05:03.670Z,52.0478333333333,-176.077333333333,7.77,-0.04,ml,5,113,,0.24,av,av91011903,2020-11-09T22:48:48.310Z,"42 km ENE of Adak, Alaska",earthquake,0.9,1.43,0.315649287137286,5,reviewed,av,av
2020-11-08T14:04:58.396Z,59.0953,-152.3431,36.1,2.4,ml,,,,0.49,ak,ak020edvkoe2,2020-11-08T14:15:32.949Z,"37 km SW of Nanwalek, Alaska",earthquake,,4.4,,,automatic,ak,ak
2020-11-08T14:04:07.070Z,39.3741684,-123.2720032,1.97,1.27,md,6,168,0.09024,0.02,nc,nc73479411,2020-11-08T14:33:07.540Z,"8km ESE of Willits, CA",earthquake,1.07,6.48,0.2,4,automatic,nc,nc
2020-11-08T14:01:22.100Z,38.1412,-118.0238,6.7,1,ml,13,146.9,0.029,0.08,nn,nn00782295,2020-11-08T14:07:52.574Z,"28 km SSE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-11-08T13:59:48.845Z,61.0564,-149.1612,31.6,1.9,ml,,,,0.54,ak,ak020edvb0g4,2020-11-08T14:03:10.962Z,"12 km N of Girdwood, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-11-08T13:54:50.090Z,17.8701,-66.8676,11,2.6,ml,21,241,0.1056,0.14,pr,pr2020313008,2020-11-08T16:34:32.040Z,"12 km SSE of Guánica, Puerto Rico",earthquake,0.76,0.58,0,0,reviewed,pr,pr
2020-11-08T13:45:29.080Z,17.9261,-66.8696,11,2.45,md,21,211,0.0499,0.15,pr,pr2020313009,2020-11-08T15:06:23.215Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.56,0.42,0.23,18,reviewed,pr,pr
2020-11-08T13:42:48.920Z,38.2725,-108.9313333,-0.54,2.48,ml,13,83,0.05317,0.08,uu,uu60417617,2020-11-09T23:23:16.588Z,"28 km E of La Sal, Utah",earthquake,0.31,0.6,0.108,3,reviewed,uu,uu
2020-11-08T13:32:35.230Z,38.2755,-108.9238333,0.5,2.2,ml,13,83,0.04656,0.13,uu,uu60417612,2020-11-09T14:25:41.646Z,"28 km E of La Sal, Utah",earthquake,0.28,0.65,0.31,4,reviewed,uu,uu
2020-11-08T13:29:22.779Z,52.946,142.7841,10,4.6,mb,,97,5.994,0.53,us,us7000cc3y,2020-11-08T15:27:16.040Z,"Sakhalin, Russia",earthquake,5.5,1.9,0.046,139,reviewed,us,us
2020-11-08T13:26:25.194Z,33.5089,75.7595,10,4.4,mb,,147,2.084,0.59,us,us7000cc3t,2020-11-08T15:53:58.040Z,"21 km N of Kishtwār, India",earthquake,5.3,1.9,0.115,22,reviewed,us,us
2020-11-08T13:24:03.090Z,52.013,-176.085666666667,3.92,-0.29,ml,4,163,,0.3,av,av91011898,2020-11-09T22:46:08.720Z,"40 km ENE of Adak, Alaska",earthquake,1.29,4.51,0.113358732965492,4,reviewed,av,av
2020-11-08T13:21:26.480Z,59.3573333333333,-153.434833333333,-1.18,0.66,ml,5,165,,0.09,av,av91011893,2020-11-09T22:38:10.140Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.24,0.6,0.180345437343602,5,reviewed,av,av
2020-11-08T13:17:01.760Z,33.3238333,-116.1783333,11.21,1.41,ml,72,44,0.1164,0.2,ci,ci39460279,2020-11-09T21:49:53.519Z,"17km SSW of Oasis, CA",earthquake,0.16,0.39,0.158,46,reviewed,ci,ci
2020-11-08T13:01:35.743Z,62.0019,-150.2903,52.4,1.5,ml,,,,0.99,ak,ak020eduyjwm,2020-11-08T13:04:54.514Z,"Central Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-11-08T12:49:15.090Z,33.5796667,-116.8083333,5.46,0.51,ml,31,57,0.03948,0.14,ci,ci39460271,2020-11-09T21:33:39.351Z,"13km WNW of Anza, CA",earthquake,0.17,0.41,0.098,11,reviewed,ci,ci
2020-11-08T12:46:18.020Z,38.1748,-117.9095,10.3,0.7,ml,10,113.01,0.024,0.13,nn,nn00782288,2020-11-08T12:57:32.383Z,"29 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-11-08T12:44:39.065Z,61.5279,-149.9155,46.3,1.5,ml,,,,0.55,ak,ak020edumcde,2020-11-08T12:50:42.859Z,"2 km ENE of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-08T12:34:06.071Z,61.1106,-150.4631,47.2,1.7,ml,,,,0.33,ak,ak020eduk4n3,2020-11-08T12:47:22.115Z,"24 km NNE of Point Possession, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-08T12:29:08.640Z,19.2693,-68.126,29,3.39,md,17,335,0.7974,0.39,pr,pr2020313007,2020-11-08T13:01:19.863Z,"81 km NNE of Punta Cana, Dominican Republic",earthquake,2.52,25.11,0.07,14,reviewed,pr,pr
2020-11-08T12:19:02.413Z,37.3731,71.937,136.98,4.6,mb,,62,2.109,0.65,us,us7000cc3j,2020-11-08T13:20:01.040Z,"36 km ESE of Khorugh, Tajikistan",earthquake,6.9,6.7,0.06,83,reviewed,us,us
2020-11-08T12:09:07.520Z,39.3841667,-122.8909988,0.57,1.62,md,11,116,0.2505,0.26,nc,nc73479401,2020-11-08T12:40:05.880Z,"6km ESE of Lake Pillsbury, CA",earthquake,1.28,19.43,0.15,3,automatic,nc,nc
2020-11-08T12:08:08.615Z,-46.659,42.3237,10,4.7,mb,,123,6.582,0.69,us,us7000cc3i,2020-11-08T12:47:39.040Z,"Prince Edward Islands region",earthquake,13.1,1.9,0.118,22,reviewed,us,us
2020-11-08T11:53:38.470Z,38.1477,-117.9477,14.5,1.6,ml,12,93.97,0.017,0.09,nn,nn00782287,2020-11-08T12:47:24.697Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-08T11:53:13.990Z,58.3023333333333,-154.978166666667,3.5,0.29,ml,4,225,,0.12,av,av91011888,2020-11-09T22:30:24.760Z,"87 km NNW of Karluk, Alaska",earthquake,1.61,1.21,0.212763711708805,4,reviewed,av,av
2020-11-08T11:52:37.813Z,38.1484,-117.9697,9.9,2.2,ml,24,72.18,0.012,0.124,nn,nn00782284,2020-11-09T02:26:51.912Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.33,12,reviewed,nn,nn
2020-11-08T11:50:01.400Z,19.2098331451416,-155.388336181641,30.6499996185303,1.86000001,md,39,175,,0.119999997,hv,hv72222072,2020-11-08T11:53:12.420Z,"9 km E of Pāhala, Hawaii",earthquake,0.64,0.879999995,0.620000005,3,automatic,hv,hv
2020-11-08T11:47:05.890Z,61.5548,-149.9216,38.3,1.5,ml,,,,0.54,ak,ak020edu1hbx,2020-11-08T11:49:55.559Z,"4 km NNE of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-08T11:27:39.930Z,19.0451,-65.3946,28,3.4,md,17,314,1.0108,0.21,pr,pr2020313005,2020-11-08T12:15:32.879Z,"81 km NNE of Luquillo, Puerto Rico",earthquake,1.14,14.35,0.07,16,reviewed,pr,pr
2020-11-08T11:20:14.450Z,17.9511,-66.9631,9,2.93,md,21,200,0.0832,0.12,pr,pr2020313006,2020-11-08T12:43:32.135Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.36,0.41,0.32,20,reviewed,pr,pr
2020-11-08T11:19:56.930Z,38.274,-108.9276667,-0.32,3.83,ml,20,83,0.04992,0.11,uu,uu60417607,2020-11-09T14:35:01.381Z,"28 km E of La Sal, Utah",earthquake,0.28,0.55,0.146,16,reviewed,uu,uu
2020-11-08T11:19:18.917Z,61.3158,-146.6695,29.1,1.5,ml,,,,0.98,ak,ak020edtviab,2020-11-08T11:24:12.608Z,"26 km NW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-08T11:09:29.580Z,38.8446655,-122.879837,2.42,0.58,md,7,166,0.007026,0.01,nc,nc73479391,2020-11-08T12:00:05.615Z,"13km ENE of Cloverdale, CA",earthquake,0.52,0.79,,1,automatic,nc,nc
2020-11-08T11:08:16.260Z,18.992,-65.3986,42,3.29,md,13,322,0.9618,0.16,pr,pr2020313003,2020-11-08T11:33:49.128Z,"76 km NNE of Luquillo, Puerto Rico",earthquake,1.5,5.78,0.05,11,reviewed,pr,pr
2020-11-08T11:02:24.520Z,38.8253326,-122.9078369,3.66,0.42,md,9,164,0.01208,0.03,nc,nc73479381,2020-11-08T11:35:06.461Z,"10km ENE of Cloverdale, CA",earthquake,0.59,0.96,0.24,3,automatic,nc,nc
2020-11-08T10:50:46.925Z,61.5223,-149.9135,41.3,1.6,ml,,,,0.36,ak,ak020edtgs1g,2020-11-08T10:59:19.554Z,"2 km E of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-08T10:46:03.443Z,-5.7191,-76.6854,45.08,4.7,mb,,143,4.429,0.97,us,us7000cc2y,2020-11-09T01:21:24.023Z,"47 km NE of Moyobamba, Peru",earthquake,9.8,2.5,0.083,44,reviewed,us,us
2020-11-08T10:37:52.530Z,37.8548317,-121.9646683,8.11,1.34,md,7,141,0.0225,0.01,nc,nc73479376,2020-11-08T11:10:05.317Z,"2km NNW of Diablo, CA",earthquake,0.47,1.34,0.16,6,automatic,nc,nc
2020-11-08T10:29:56.300Z,18.9965,-65.4555,25,3.42,md,20,311,0.9405,0.18,pr,pr2020313002,2020-11-08T14:40:58.110Z,"74 km NNE of Luquillo, Puerto Rico",earthquake,0.97,13.82,0.08,19,reviewed,pr,pr
2020-11-08T10:24:32.300Z,35.8703333,-117.6836667,6.83,0.99,ml,19,82,0.08198,0.09,ci,ci39460263,2020-11-09T21:26:54.615Z,"21km ESE of Little Lake, CA",earthquake,0.15,0.31,0.143,9,reviewed,ci,ci
2020-11-08T10:18:49.710Z,19.063,-65.4085,27,3.41,md,20,313,1.0207,0.25,pr,pr2020313004,2020-11-08T12:21:46.338Z,"83 km NNE of Luquillo, Puerto Rico",earthquake,1.27,17.42,0.09,18,reviewed,pr,pr
2020-11-08T10:06:20.749Z,61.5566,-149.9124,43.3,1.5,ml,,,,0.72,ak,ak020edt7aii,2020-11-08T10:09:33.897Z,"4 km NNE of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-08T10:04:47.117Z,38.18,-117.8036,10,3.1,ml,34,59.23,0.056,0.1902,nn,nn00782277,2020-11-09T02:26:42.633Z,"Nevada",earthquake,,0.7,0.27,19,reviewed,nn,nn
2020-11-08T10:02:08.390Z,17.9261,-66.858,8,2.55,md,20,198,0.0534,0.19,pr,pr2020313001,2020-11-08T11:07:24.648Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.53,0.76,0.27,17,reviewed,pr,pr
2020-11-08T09:54:07.107Z,-5.7631,128.7239,294.65,4.3,mb,,84,3.376,0.39,us,us7000cc2n,2020-11-08T11:06:33.040Z,"236 km SSE of Ambon, Indonesia",earthquake,9.8,10.1,0.218,6,reviewed,us,us
2020-11-08T09:51:35.010Z,19.0226,-65.3853,25,3.29,md,18,314,0.9951,0.14,pr,pr2020313000,2020-11-08T10:56:22.040Z,"79 km NNE of Luquillo, Puerto Rico",earthquake,0.89,11.98,0.06,17,reviewed,pr,pr
2020-11-08T09:41:20.900Z,35.8698333,-117.6856667,6.53,0.94,ml,18,81,0.083,0.1,ci,ci39460247,2020-11-09T20:01:31.586Z,"21km ESE of Little Lake, CA",earthquake,0.16,0.42,0.128,10,reviewed,ci,ci
2020-11-08T09:27:53.200Z,48.3295,-121.749666666667,5.93,1.28,ml,11,65,0.1793,0.18,uw,uw61700261,2020-11-08T17:08:20.240Z,"5 km NNW of Swede Heaven, Washington",earthquake,0.48,2.92,0.292602241136306,4,reviewed,uw,uw
2020-11-08T09:22:56.580Z,39.3634,40.7986,10,4,mb,,98,0.693,0.6,us,us7000cc2c,2020-11-08T10:49:31.040Z,"19 km WNW of Karlıova, Turkey",earthquake,2.4,2,0.172,9,reviewed,us,us
2020-11-08T09:18:11.910Z,38.1773,-117.8142,10.7,1.9,ml,19,52.09,0.047,0.1,nn,nn00782274,2020-11-08T10:05:54.859Z,"34 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-08T09:12:28.799Z,61.5331,-149.9058,33.8,1.7,ml,,,,0.77,ak,ak020edsn5th,2020-11-08T09:17:48.261Z,"2 km ENE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-08T09:12:24.368Z,28.6645,96.3599,10,4.3,mb,,75,4.691,0.45,us,us7000cc28,2020-11-08T10:40:25.040Z,"67 km NNW of Hayuliang, India",earthquake,7.3,1.9,0.1,31,reviewed,us,us
2020-11-08T09:04:54.310Z,19.9411666666667,-156.038333333333,8.24,1.85,md,39,288,,0.19,hv,hv72221917,2020-11-09T22:36:15.370Z,"21 km W of Puako, Hawaii",earthquake,1.13,1.4,0.113876934228974,21,reviewed,hv,hv
2020-11-08T08:56:40.241Z,60.4896,-150.9176,42.9,1.6,ml,,,,0.31,ak,ak020edsb6m0,2020-11-08T09:01:16.000Z,"7 km E of Soldotna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-08T08:51:17.609Z,62.162,-152.1271,102.3,2.2,ml,,,,0.57,ak,ak020edsa2bn,2020-11-08T09:02:56.342Z,"42 km WNW of Skwentna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-08T08:50:56.610Z,33.1456667,-116.5145,10.39,1.01,ml,41,98,0.09354,0.2,ci,ci39460239,2020-11-09T19:51:16.653Z,"11km NE of Julian, CA",earthquake,0.23,0.5,0.128,12,reviewed,ci,ci
2020-11-08T08:46:25.952Z,68.5285,-143.8884,0,2.4,ml,,,,0.94,ak,ak020eds90pt,2020-11-08T09:06:55.040Z,"81 km ENE of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-08T08:39:10.001Z,60.4387,-150.8664,48.9,2.6,ml,,,,0.73,ak,ak020eds7h48,2020-11-08T08:50:10.040Z,"9 km SW of Funny River, Alaska",earthquake,,1,,,automatic,ak,ak
2020-11-08T08:26:47.200Z,36.5435,-89.601,7.64,1.52,md,25,46,0.03305,0.13,nm,nm60314147,2020-11-09T16:49:40.870Z,"2 km S of Howardville, Missouri",earthquake,0.45,0.91,0.116,15,reviewed,nm,nm
2020-11-08T08:22:31.232Z,61.5331,-149.899,33.1,2,ml,,,,0.7,ak,ak020eds3vki,2020-11-08T08:35:41.112Z,"3 km ENE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-08T08:21:06.276Z,61.0298,-148.896,20.1,1.9,ml,,,,0.79,ak,ak020eds3lxc,2020-11-08T08:25:49.514Z,"17 km ENE of Girdwood, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-08T08:20:12.580Z,38.7523346,-122.9004974,3,1.26,md,12,229,0.04529,0.07,nc,nc73479346,2020-11-08T09:35:04.776Z,"12km ESE of Cloverdale, CA",earthquake,0.86,1.34,0.11,4,automatic,nc,nc
2020-11-08T08:09:33.550Z,38.793499,-122.7853317,3,1.96,md,31,98,0.002046,0.04,nc,nc73479341,2020-11-08T09:10:06.643Z,"3km NW of The Geysers, CA",earthquake,0.22,0.39,0.09,9,automatic,nc,nc
2020-11-08T08:07:12.940Z,36.588665,-121.1846695,4.05,2.96,md,34,66,0.01694,0.11,nc,nc73479336,2020-11-09T08:33:25.950Z,"7km NNW of Pinnacles, CA",earthquake,0.24,0.64,0.15,47,automatic,nc,nc
2020-11-08T08:07:00.040Z,66.2916,-157.4817,1.7,1.8,ml,,,,0.23,ak,ak020eds0lfk,2020-11-08T08:19:58.610Z,"68 km SSW of Shungnak, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-08T07:55:31.330Z,40.4541667,-121.4876667,3.01,0.88,md,8,110,0.02144,0.05,nc,nc73479331,2020-11-08T19:33:07.266Z,"13km NNE of Mineral, CA",earthquake,0.47,0.32,0.182,9,reviewed,nc,nc
2020-11-08T07:53:27.501Z,63.5927,-147.7193,1.8,2.2,ml,,,,0.62,ak,ak020edrp2v2,2020-11-08T08:04:46.776Z,"61 km ESE of McKinley Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-08T07:53:16.870Z,40.4528333,-121.4881667,2.72,0.14,md,6,107,0.02246,0.02,nc,nc73479326,2020-11-08T19:08:05.133Z,"13km NNE of Mineral, CA",earthquake,0.5,0.4,0.062,5,reviewed,nc,nc
2020-11-08T07:50:52.690Z,40.459,-121.4886667,3.03,0.71,md,8,110,0.02017,0.08,nc,nc73479321,2020-11-08T17:04:06.381Z,"13km NNE of Mineral, CA",earthquake,0.57,0.37,0.101,8,reviewed,nc,nc
2020-11-08T07:50:20.600Z,36.2221667,-117.8765,5.63,1.64,ml,19,114,0.1058,0.15,ci,ci39460223,2020-11-09T14:51:44.610Z,"13km ESE of Olancha, CA",earthquake,0.31,1.24,0.136,24,reviewed,ci,ci
2020-11-08T07:48:31.230Z,40.4543333,-121.487,3.01,0.56,md,8,98,0.02092,0.06,nc,nc71113779,2020-11-08T17:52:05.708Z,"13km NNE of Mineral, CA",earthquake,0.42,0.35,0.252,8,reviewed,nc,nc
2020-11-08T07:48:04.810Z,40.4621667,-121.4875,3.41,0.71,md,8,121,0.01858,0.07,nc,nc73479316,2020-11-08T16:32:47.769Z,"14km NNE of Mineral, CA",earthquake,0.6,0.39,0.027,7,reviewed,nc,nc
2020-11-08T07:47:34.703Z,61.5471,-149.9179,47.1,1.4,ml,,,,0.42,ak,ak020edrnt4u,2020-11-08T07:57:05.155Z,"3 km NE of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-08T07:45:36.980Z,40.4463333,-121.4895,2.63,0.88,md,7,104,0.02729,0.08,nc,nc73479306,2020-11-08T16:28:16.455Z,"12km NNE of Mineral, CA",earthquake,0.58,0.65,0.146,7,reviewed,nc,nc
2020-11-08T07:44:33.950Z,38.836834,-122.8034973,1.54,0.89,md,11,59,0.01039,0.01,nc,nc73479291,2020-11-08T08:14:04.289Z,"7km WNW of Cobb, CA",earthquake,0.35,0.99,,1,automatic,nc,nc
2020-11-08T07:43:51.410Z,40.4528333,-121.4871667,2.65,0.71,md,8,99,0.02183,0.03,nc,nc73479301,2020-11-08T16:49:06.292Z,"13km NNE of Mineral, CA",earthquake,0.39,0.28,0.175,7,reviewed,nc,nc
2020-11-08T07:42:38.490Z,40.4583333,-121.489,2.87,0.7,md,8,108,0.02062,0.08,nc,nc73479296,2020-11-08T16:41:06.254Z,"13km NNE of Mineral, CA",earthquake,0.61,0.39,0.099,8,reviewed,nc,nc
2020-11-08T07:42:07.980Z,52.0428333333333,-176.0565,8.2,0.45,ml,6,128,,0.19,av,av91011883,2020-11-09T22:23:52.540Z,"43 km ENE of Adak, Alaska",earthquake,0.64,1,0.160045270043131,6,reviewed,av,av
2020-11-08T07:41:19.860Z,40.4631667,-121.4873333,3.16,0.49,md,8,124,0.01833,0.07,nc,nc73479286,2020-11-08T17:27:07.518Z,"14km NNE of Mineral, CA",earthquake,0.6,0.39,0.205,8,reviewed,nc,nc
2020-11-08T07:40:29.270Z,40.462,-121.4881667,3.2,0.44,md,6,135,0.01911,0.08,nc,nc73479281,2020-11-08T17:01:05.361Z,"14km NNE of Mineral, CA",earthquake,0.67,0.38,0.146,6,reviewed,nc,nc
2020-11-08T07:36:39.320Z,36.9728,-117.5238,12.4,1,ml,11,233.68,0.172,0.13,nn,nn00782268,2020-11-08T07:51:31.586Z,"62 km NNE of Keeler, California",earthquake,,1.3,,,automatic,nn,nn
2020-11-08T07:18:59.470Z,35.7285,-117.7213333,9.02,0.97,ml,20,74,0.04319,0.12,ci,ci39460215,2020-11-09T19:35:26.433Z,"12km NE of Inyokern, CA",earthquake,0.23,0.41,0.233,10,reviewed,ci,ci
2020-11-08T07:18:59.380Z,19.236499786377,-155.417663574219,32.5999984741211,2.39,ml,45,122,,0.109999999,hv,hv72221832,2020-11-08T07:37:18.040Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.55,0.75,2.34,16,automatic,hv,hv
2020-11-08T07:11:17.610Z,46.853,-121.751833333333,1.62,0.46,ml,12,73,0.02166,0.07,uw,uw61700256,2020-11-08T18:36:09.840Z,"23 km ENE of Ashford, Washington",earthquake,0.27,0.49,0.122009738451455,5,reviewed,uw,uw
2020-11-08T07:05:14.750Z,33.9906667,-118.8101667,4.53,1.71,ml,34,150,0.06056,0.24,ci,ci39460207,2020-11-09T19:29:09.405Z,"2km S of Malibu, CA",earthquake,0.4,0.75,0.138,30,reviewed,ci,ci
2020-11-08T07:05:04.530Z,35.7443352,-121.1651688,-0.23,2.7,md,31,180,0.1548,0.21,nc,nc73479271,2020-11-08T13:09:16.387Z,"11km N of San Simeon, CA",earthquake,0.69,4.59,0.14,29,automatic,nc,nc
2020-11-08T06:41:32.670Z,44.3671667,-110.6781667,3.92,2.28,ml,18,91,0.07827,0.15,uu,uu60417597,2020-11-09T15:57:08.400Z,"47 km SE of West Yellowstone, Montana",earthquake,0.39,0.74,0.313,4,reviewed,uu,uu
2020-11-08T06:41:12.780Z,33.7065,-116.8296667,15.04,0.65,ml,24,156,0.07778,0.13,ci,ci39460199,2020-11-09T15:53:01.196Z,"8km SE of Valle Vista, CA",earthquake,0.32,0.35,0.141,7,reviewed,ci,ci
2020-11-08T06:39:43.290Z,44.3278333,-115.1696667,3.43,2.16,ml,8,99,0.94,0.23,mb,mb80473769,2020-11-09T20:44:23.680Z,"22 km WNW of Stanley, Idaho",earthquake,0.72,3.77,0.184,7,reviewed,mb,mb
2020-11-08T06:32:08.370Z,52.0605,-176.051166666667,8.84,1.47,ml,6,144,,0.08,av,av91141611,2020-11-08T07:01:13.970Z,"45 km ENE of Adak, Alaska",earthquake,0.54,0.51,0.214503312488744,6,reviewed,av,av
2020-11-08T06:31:14.877Z,0.9512,-28.2147,10,5.1,mb,,47,10.21,0.63,us,us7000cc12,2020-11-08T06:50:15.040Z,"central Mid-Atlantic Ridge",earthquake,9.2,1.9,0.047,145,reviewed,us,us
2020-11-08T06:28:30.490Z,45.9363333333333,-122.402333333333,9.45,1.65,ml,34,43,0.01245,0.17,uw,uw61700251,2020-11-10T20:07:55.620Z,"4 km NE of Amboy, Washington",earthquake,0.26,0.46,0.175614146395865,18,reviewed,uw,uw
2020-11-08T06:27:11.700Z,61.5404,-149.9177,38.4,1.8,ml,,,,0.58,ak,ak020edqy1fi,2020-11-08T06:36:25.946Z,"2 km NE of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-08T06:24:40.809Z,61.5398,-149.9627,32.8,1.8,ml,,,,0.72,ak,ak020edqxgj4,2020-11-08T06:28:04.766Z,"2 km NNW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-08T05:58:11.110Z,38.1377,-118.0212,8,1.5,ml,22,127.92,0.035,0.08,nn,nn00782262,2020-11-08T06:02:12.542Z,"29 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-11-08T05:57:02.859Z,60.5923,-141.2535,23.8,1.3,ml,,,,0.66,ak,ak020edqix7d,2020-11-08T20:24:14.069Z,"Southern Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-11-08T05:56:14.896Z,54.9098,-162.1894,6.7,1.9,ml,,,,0.65,ak,ak020edqip08,2020-11-08T20:20:03.230Z,"18 km SSE of King Cove, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-11-08T05:45:20.950Z,33.1421667,-116.5021667,10.97,1.3,ml,59,43,0.08407,0.19,ci,ci39460191,2020-11-09T19:20:44.400Z,"12km NE of Julian, CA",earthquake,0.19,0.31,0.123,28,reviewed,ci,ci
2020-11-08T05:17:52.180Z,34.4235,-117.8838333,10.5,1.84,ml,47,32,0.06437,0.22,ci,ci39460183,2020-11-09T14:52:50.790Z,"10km SSE of Pearblossom, CA",earthquake,0.25,0.59,0.083,25,reviewed,ci,ci
2020-11-08T05:17:35.180Z,52.0466666666667,-176.061,8.37,-0.15,ml,5,126,,0.13,av,av91011878,2020-11-09T22:20:27.910Z,"43 km ENE of Adak, Alaska",earthquake,0.62,1.04,0.271027016859109,5,reviewed,av,av
2020-11-08T05:08:52.482Z,61.5568,-149.9246,45.5,1.2,ml,,,,0.64,ak,ak020edq8mdc,2020-11-08T05:12:16.381Z,"4 km NNE of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
